Transaction_ID,Date,Store_ID,Product_Category,Units_Sold,Unit_Selling_Price,Unit_Cost,Inventory_Purchased_Units,Inventory_Purchase_Cost,Returned_Units,Discount_Applied,Shrinkage_Units,Payment_Method,Supplier,Revenue,COGS,Return_Loss,Shrinkage_Loss,Profit
T01324,2024-12-24,Store_B,Electronics,5,454.73,215.49,3,6477.09,2,0.08,1,Cash,Supplier_W,2091.7580000000003,1077.45,909.46,215.49,-110.64199999999983
T01325,2024-07-19,Store_C,Clothing,5,424.75,304.85,0,4035.47,2,0.04,0,Card,Supplier_W,2038.8,1524.25,849.5,0.0,-334.95000000000005
T01326,2024-09-02,Store_B,Home,2,250.32,306.41,25,4291.83,1,0.15,0,Mobile,Supplier_X,425.544,612.82,250.32,0.0,-437.5960000000001
T01327,2024-10-04,Store_B,Electronics,1,28.16,267.42,1,9267.32,2,0.22,0,Mobile,Supplier_Y,21.9648,267.42,56.32,0.0,-301.7752
T01328,2024-08-22,Store_A,Clothing,3,272.27,102.11,8,2256.13,1,0.29,0,Card,Supplier_Z,579.9350999999999,306.33,272.27,0.0,1.3351000000000113
T01329,2024-01-04,Store_A,Beauty,5,355.35,347.38,44,6964.29,2,0.26,0,Cash,Supplier_Z,1314.795,1736.9,710.7,0.0,-1132.8050000000003
T01330,2024-06-02,Store_C,Clothing,2,176.19,177.33,17,7102.21,0,0.06,0,Mobile,Supplier_Y,331.2372,354.66,0.0,0.0,-23.422800000000052
T01331,2024-01-29,Store_A,Clothing,1,64.42,22.46,47,9232.25,1,0.22,1,Mobile,Supplier_Y,50.247600000000006,22.46,64.42,22.46,-59.0924
T01332,2024-04-18,Store_A,Electronics,3,146.5,101.62,47,7160.33,0,0.09,1,Mobile,Supplier_W,399.945,304.86,0.0,101.62,-6.535000000000025
T01333,2024-04-07,Store_B,Sports,3,388.08,307.39,41,5886.23,2,0.21,0,Cash,Supplier_W,919.7496000000001,922.17,776.16,0.0,-778.5803999999998
T01334,2024-08-02,Store_A,Sports,5,182.11,32.31,40,9034.97,1,0.2,1,Cash,Supplier_X,728.44,161.55,182.11,32.31,352.47
T01335,2024-10-19,Store_C,Sports,3,407.87,63.21,10,8308.41,2,0.08,0,Mobile,Supplier_W,1125.7212000000002,189.63,815.74,0.0,120.35120000000018
T01336,2024-03-15,Store_B,Clothing,2,166.57,279.22,24,7196.09,1,0.07,1,Mobile,Supplier_Y,309.82019999999994,558.44,166.57,279.22,-694.4098000000001
T01337,2024-11-21,Store_C,Electronics,3,90.14,357.58,25,422.53,2,0.03,0,Card,Supplier_X,262.30740000000003,1072.74,180.28,0.0,-990.7126
T01338,2024-05-25,Store_B,Home,4,223.57,255.32,35,3797.85,0,0.02,0,Card,Supplier_Z,876.3943999999999,1021.28,0.0,0.0,-144.88560000000007
T01339,2024-05-07,Store_A,Clothing,2,231.61,92.8,41,6355.71,0,0.26,0,Cash,Supplier_Y,342.7828,185.6,0.0,0.0,157.18280000000001
T01340,2024-12-06,Store_B,Clothing,1,17.89,26.1,34,5270.28,2,0.01,1,Card,Supplier_Z,17.711100000000002,26.1,35.78,26.1,-70.2689
T01341,2024-02-11,Store_B,Electronics,1,67.35,247.98,37,3261.25,0,0.03,0,Mobile,Supplier_Y,65.3295,247.98,0.0,0.0,-182.6505
T01342,2024-12-21,Store_A,Beauty,5,100.61,23.72,2,1529.8,0,0.07,0,Cash,Supplier_Y,467.8365,118.6,0.0,0.0,349.2365
T01343,2024-02-10,Store_A,Clothing,5,65.66,247.03,40,5574.67,2,0.27,1,Card,Supplier_X,239.65899999999996,1235.15,131.32,247.03,-1373.8410000000001
T01344,2024-02-03,Store_C,Beauty,4,177.35,94.1,34,2930.58,1,0.1,1,Cash,Supplier_X,638.46,376.4,177.35,94.1,-9.389999999999986
T01345,2024-01-17,Store_C,Beauty,1,482.67,362.34,49,2406.7,2,0.06,0,Mobile,Supplier_W,453.7098,362.34,965.34,0.0,-873.9702000000001
T01346,2024-06-13,Store_A,Sports,1,259.52,192.66,39,4049.69,1,0.21,1,Card,Supplier_Y,205.0208,192.66,259.52,192.66,-439.8191999999999
T01347,2024-06-01,Store_A,Electronics,1,317.5,93.46,21,7876.37,0,0.1,1,Card,Supplier_Y,285.75,93.46,0.0,93.46,98.83000000000001
T01348,2024-03-16,Store_A,Beauty,1,184.63,341.99,7,4929.75,0,0.1,0,Card,Supplier_X,166.167,341.99,0.0,0.0,-175.823
T01349,2024-03-27,Store_B,Electronics,3,168.51,105.34,14,2243.27,0,0.22,0,Mobile,Supplier_Z,394.3134,316.02,0.0,0.0,78.29340000000002
T01350,2024-04-26,Store_B,Sports,2,21.34,126.11,44,1257.34,0,0.08,0,Cash,Supplier_W,39.2656,252.22,0.0,0.0,-212.9544
T01351,2024-12-27,Store_B,Electronics,2,255.16,334.54,6,5039.97,0,0.27,0,Card,Supplier_Y,372.5336,669.08,0.0,0.0,-296.54640000000006
T01352,2024-12-07,Store_A,Clothing,4,246.97,126.97,18,7964.23,1,0.17,1,Cash,Supplier_X,819.9404,507.88,246.97,126.97,-61.879600000000096
T01353,2024-01-27,Store_C,Beauty,3,87.34,167.01,39,6562.9,1,0.16,0,Cash,Supplier_Y,220.09679999999997,501.03,87.34,0.0,-368.27320000000003
T01354,2024-11-08,Store_A,Electronics,1,384.52,142.33,41,2398.27,1,0.08,0,Cash,Supplier_X,353.7584,142.33,384.52,0.0,-173.09160000000003
T01355,2024-10-13,Store_B,Home,1,251.41,50.98,16,4423.4,2,0.25,0,Mobile,Supplier_W,188.5575,50.98,502.82,0.0,-365.24249999999995
T01356,2024-05-13,Store_B,Electronics,5,176.11,20.36,0,8566.78,0,0.17,1,Mobile,Supplier_Z,730.8565,101.8,0.0,20.36,608.6965
T01357,2024-08-06,Store_A,Beauty,5,81.99,291.19,44,1858.79,0,0.05,0,Card,Supplier_Y,389.4525,1455.95,0.0,0.0,-1066.4975
T01358,2024-06-16,Store_A,Sports,4,280.56,259.83,28,5367.6,0,0.06,0,Card,Supplier_Y,1054.9056,1039.32,0.0,0.0,15.585600000000113
T01359,2024-04-07,Store_B,Sports,1,378.88,116.53,12,3626.69,2,0.14,0,Cash,Supplier_W,325.8368,116.53,757.76,0.0,-548.4531999999999
T01360,2024-09-24,Store_B,Beauty,4,148.18,121.76,47,1329.38,2,0.23,1,Cash,Supplier_Z,456.3944,487.04,296.36,121.76,-448.76560000000006
T01361,2024-08-24,Store_B,Clothing,3,117.21,378.28,28,594.05,2,0.28,0,Cash,Supplier_Y,253.1736,1134.84,234.42,0.0,-1116.0864
T01362,2024-11-04,Store_A,Clothing,2,265.75,395.13,40,5603.13,0,0.2,0,Mobile,Supplier_W,425.20000000000005,790.26,0.0,0.0,-365.05999999999995
T01363,2024-06-21,Store_B,Sports,1,86.12,192.01,41,305.41,1,0.15,0,Mobile,Supplier_Y,73.202,192.01,86.12,0.0,-204.928
T01364,2024-07-08,Store_B,Sports,3,336.64,321.97,5,1124.12,2,0.08,0,Card,Supplier_Y,929.1264,965.9100000000001,673.28,0.0,-710.0636000000001
T01365,2024-05-01,Store_C,Beauty,1,306.62,295.99,4,3540.89,2,0.2,1,Cash,Supplier_W,245.29600000000002,295.99,613.24,295.99,-959.924
T01366,2024-02-15,Store_A,Clothing,5,52.67,122.44,33,530.85,1,0.29,1,Cash,Supplier_W,186.9785,612.2,52.67,122.44,-600.3315
T01367,2024-03-04,Store_C,Sports,4,27.89,28.13,10,4064.41,2,0.14,0,Mobile,Supplier_X,95.9416,112.52,55.78,0.0,-72.35840000000002
T01368,2024-05-09,Store_C,Clothing,5,313.94,61.31,8,1390.61,1,0.05,1,Card,Supplier_X,1491.215,306.55,313.94,61.31,809.415
T01369,2024-11-05,Store_B,Sports,2,154.2,336.13,37,3563.74,0,0.03,1,Cash,Supplier_Y,299.14799999999997,672.26,0.0,336.13,-709.242
T01370,2024-12-28,Store_A,Electronics,5,52.36,293.83,39,7932.48,1,0.08,0,Cash,Supplier_W,240.85600000000002,1469.1499999999999,52.36,0.0,-1280.6539999999998
T01371,2024-07-11,Store_B,Home,1,382.12,267.41,40,6301.01,1,0.17,0,Card,Supplier_Z,317.1596,267.41,382.12,0.0,-332.37039999999996
T01372,2024-11-02,Store_A,Electronics,5,163.88,56.61,8,4509.47,0,0.28,1,Cash,Supplier_Z,589.968,283.05,0.0,56.61,250.30799999999994
T01373,2024-06-29,Store_C,Sports,1,235.2,257.77,7,1009.15,2,0.09,0,Mobile,Supplier_Y,214.032,257.77,470.4,0.0,-514.1379999999999
T01374,2024-10-18,Store_A,Home,2,126.04,310.0,43,6229.58,0,0.09,0,Card,Supplier_X,229.39280000000002,620.0,0.0,0.0,-390.6072
T01375,2024-10-08,Store_B,Home,5,317.39,344.94,39,1720.73,2,0.14,0,Cash,Supplier_W,1364.7769999999998,1724.7,634.78,0.0,-994.7030000000002
T01376,2024-01-29,Store_B,Sports,4,157.73,10.23,2,858.2,2,0.28,0,Cash,Supplier_W,454.26239999999996,40.92,315.46,0.0,97.88239999999996
T01377,2024-05-28,Store_B,Sports,4,484.33,275.37,12,6673.56,1,0.13,1,Mobile,Supplier_X,1685.4684,1101.48,484.33,275.37,-175.71159999999986
T01378,2024-09-23,Store_A,Clothing,4,354.44,12.54,18,9129.39,0,0.07,0,Mobile,Supplier_W,1318.5167999999999,50.16,0.0,0.0,1268.3567999999998
T01379,2024-10-22,Store_C,Sports,5,76.99,284.21,33,4659.88,1,0.05,1,Mobile,Supplier_Y,365.7025,1421.05,76.99,284.21,-1416.5475000000001
T01380,2024-01-11,Store_C,Beauty,5,214.18,256.07,31,505.86,0,0.14,0,Cash,Supplier_W,920.974,1280.35,0.0,0.0,-359.37599999999986
T01381,2024-06-12,Store_A,Sports,5,198.86,63.6,48,8814.95,0,0.24,0,Cash,Supplier_W,755.668,318.0,0.0,0.0,437.668
T01382,2024-04-22,Store_B,Beauty,1,271.78,307.62,15,763.04,1,0.09,1,Cash,Supplier_X,247.3198,307.62,271.78,307.62,-639.7002
T01383,2024-07-05,Store_C,Sports,2,422.55,32.0,35,8688.38,2,0.15,1,Card,Supplier_X,718.335,64.0,845.1,32.0,-222.765
T01384,2024-10-21,Store_B,Clothing,4,295.88,331.43,17,3979.01,2,0.18,1,Mobile,Supplier_Z,970.4864,1325.72,591.76,331.43,-1278.4235999999999
T01385,2024-08-19,Store_A,Beauty,1,40.16,108.46,13,3717.41,0,0.14,1,Card,Supplier_Y,34.5376,108.46,0.0,108.46,-182.3824
T01386,2024-08-14,Store_B,Electronics,4,331.15,277.1,29,5473.69,2,0.06,0,Mobile,Supplier_X,1245.1239999999998,1108.4,662.3,0.0,-525.5760000000002
T01387,2024-11-05,Store_C,Beauty,1,14.05,369.86,1,9575.14,1,0.28,0,Cash,Supplier_X,10.116,369.86,14.05,0.0,-373.79400000000004
T01388,2024-04-07,Store_C,Clothing,5,392.18,139.23,12,8997.53,1,0.17,1,Card,Supplier_X,1627.547,696.15,392.18,139.23,399.9870000000001
T01389,2024-02-24,Store_B,Beauty,4,336.65,203.64,26,4756.27,1,0.22,0,Card,Supplier_W,1050.348,814.56,336.65,0.0,-100.86200000000008
T01390,2024-04-20,Store_A,Sports,5,161.3,187.93,16,6988.65,0,0.19,0,Mobile,Supplier_Y,653.265,939.6500000000001,0.0,0.0,-286.3850000000001
T01391,2024-05-31,Store_B,Sports,4,153.3,67.26,30,5846.25,0,0.3,0,Card,Supplier_Y,429.24,269.04,0.0,0.0,160.2
T01392,2024-09-02,Store_A,Clothing,3,401.15,238.17,14,6965.27,2,0.14,1,Card,Supplier_W,1034.9669999999999,714.51,802.3,238.17,-720.0130000000001
T01393,2024-03-09,Store_B,Home,1,393.83,298.49,19,8310.34,1,0.13,1,Cash,Supplier_W,342.6321,298.49,393.83,298.49,-648.1778999999999
T01394,2024-11-07,Store_C,Sports,3,182.63,367.17,4,441.49,1,0.11,1,Mobile,Supplier_X,487.6221,1101.51,182.63,367.17,-1163.6879
T01395,2024-10-15,Store_A,Electronics,1,156.48,341.07,6,3325.02,0,0.11,1,Card,Supplier_Z,139.2672,341.07,0.0,341.07,-542.8728
T01396,2024-09-06,Store_A,Clothing,2,284.31,206.46,17,9597.36,0,0.08,1,Cash,Supplier_Z,523.1304,412.92,0.0,206.46,-96.24959999999999
T01397,2024-02-05,Store_A,Beauty,4,14.1,289.01,10,9498.43,0,0.29,1,Card,Supplier_Y,40.044,1156.04,0.0,289.01,-1405.0059999999999
T01398,2024-08-26,Store_C,Beauty,2,50.51,321.31,31,211.09,1,0.26,1,Cash,Supplier_Z,74.7548,642.62,50.51,321.31,-939.6852
T01399,2024-05-27,Store_B,Electronics,2,71.82,199.93,49,2094.26,1,0.1,0,Card,Supplier_X,129.27599999999998,399.86,71.82,0.0,-342.404
T01400,2024-08-14,Store_C,Sports,1,100.85,50.59,26,9938.32,2,0.09,0,Cash,Supplier_W,91.7735,50.59,201.7,0.0,-160.5165
T01401,2024-08-31,Store_A,Clothing,3,260.89,177.98,25,4978.97,1,0.03,1,Cash,Supplier_Y,759.1899,533.9399999999999,260.89,177.98,-213.62009999999998
T01402,2024-12-02,Store_B,Electronics,5,496.2,337.78,36,5771.37,2,0.26,0,Mobile,Supplier_Y,1835.94,1688.8999999999999,992.4,0.0,-845.3599999999997
T01403,2024-12-30,Store_C,Sports,1,329.78,240.67,44,1747.56,2,0.11,0,Cash,Supplier_W,293.50419999999997,240.67,659.56,0.0,-606.7257999999999
T01404,2024-07-19,Store_A,Clothing,5,40.04,291.16,27,8953.92,1,0.17,1,Card,Supplier_Z,166.16599999999997,1455.8000000000002,40.04,291.16,-1620.8340000000003
T01405,2024-06-02,Store_A,Beauty,2,267.53,78.18,49,2389.52,2,0.27,0,Cash,Supplier_Y,390.59379999999993,156.36,535.06,0.0,-300.82620000000003
T01406,2024-03-13,Store_C,Clothing,5,253.36,385.91,1,1977.51,2,0.12,0,Cash,Supplier_W,1114.784,1929.5500000000002,506.72,0.0,-1321.4860000000003
T01407,2024-07-19,Store_C,Home,3,80.64,164.61,19,2358.41,0,0.24,1,Card,Supplier_W,183.85920000000002,493.83000000000004,0.0,164.61,-474.58080000000007
T01408,2024-10-22,Store_C,Clothing,1,460.93,263.19,3,9204.25,1,0.13,1,Card,Supplier_Z,401.0091,263.19,460.93,263.19,-586.3009
T01409,2024-01-17,Store_A,Home,3,225.97,12.45,12,7058.18,2,0.21,0,Cash,Supplier_Z,535.5489,37.349999999999994,451.94,0.0,46.25890000000004
T01410,2024-05-08,Store_C,Clothing,3,497.33,55.29,23,7709.1,2,0.13,1,Card,Supplier_X,1298.0313,165.87,994.66,55.29,82.21130000000016
T01411,2024-08-04,Store_A,Home,1,215.84,313.9,47,3832.66,2,0.12,1,Cash,Supplier_Z,189.9392,313.9,431.68,313.9,-869.5408
T01412,2024-03-01,Store_C,Beauty,3,307.9,387.35,37,9100.85,1,0.3,0,Cash,Supplier_Z,646.5899999999999,1162.0500000000002,307.9,0.0,-823.3600000000004
T01413,2024-04-13,Store_A,Sports,4,61.33,131.42,39,7915.14,0,0.18,1,Cash,Supplier_W,201.16240000000002,525.68,0.0,131.42,-455.93759999999986
T01414,2024-02-11,Store_A,Home,4,232.57,19.69,47,7530.91,0,0.11,0,Card,Supplier_Y,827.9492,78.76,0.0,0.0,749.1892
T01415,2024-01-25,Store_B,Home,4,127.0,147.54,44,9712.31,1,0.08,1,Mobile,Supplier_W,467.36,590.16,127.0,147.54,-397.3399999999999
T01416,2024-02-08,Store_C,Beauty,5,419.43,11.9,28,3725.35,1,0.01,0,Mobile,Supplier_X,2076.1785,59.5,419.43,0.0,1597.2485
T01417,2024-10-17,Store_C,Home,3,394.12,80.99,35,6148.64,1,0.21,1,Cash,Supplier_W,934.0644000000001,242.96999999999997,394.12,80.99,215.98440000000016
T01418,2024-05-10,Store_A,Electronics,1,413.85,302.23,1,9108.3,1,0.11,0,Cash,Supplier_X,368.3265,302.23,413.85,0.0,-347.75350000000003
T01419,2024-08-16,Store_A,Beauty,1,364.57,375.15,40,7929.8,0,0.25,1,Card,Supplier_Z,273.4275,375.15,0.0,375.15,-476.87249999999995
T01420,2024-04-17,Store_A,Electronics,5,418.01,39.54,17,5677.45,2,0.11,0,Mobile,Supplier_Y,1860.1445,197.7,836.02,0.0,826.4245000000001
T01421,2024-06-20,Store_B,Beauty,1,108.41,225.37,48,854.52,2,0.11,1,Mobile,Supplier_Y,96.4849,225.37,216.82,225.37,-571.0750999999999
T01422,2024-04-11,Store_B,Home,4,231.5,105.28,7,6561.96,1,0.23,0,Mobile,Supplier_W,713.02,421.12,231.5,0.0,60.39999999999998
T01423,2024-12-19,Store_A,Electronics,3,349.0,59.93,14,5312.9,1,0.15,1,Card,Supplier_Y,889.9499999999999,179.79,349.0,59.93,301.23
T01424,2024-01-12,Store_C,Home,1,322.32,91.5,40,1923.39,2,0.27,0,Card,Supplier_X,235.2936,91.5,644.64,0.0,-500.8464
T01425,2024-10-01,Store_C,Beauty,1,361.01,233.22,16,8834.31,0,0.18,0,Card,Supplier_X,296.0282,233.22,0.0,0.0,62.80820000000003
T01426,2024-04-10,Store_B,Home,2,119.89,30.73,22,3498.16,1,0.07,1,Cash,Supplier_Z,222.9954,61.46,119.89,30.73,10.915400000000005
T01427,2024-02-13,Store_B,Electronics,2,58.23,176.52,1,3936.05,1,0.17,1,Card,Supplier_W,96.66179999999999,353.04,58.23,176.52,-491.1282000000001
T01428,2024-10-31,Store_A,Electronics,2,459.24,58.42,5,6756.78,0,0.0,0,Cash,Supplier_Z,918.48,116.84,0.0,0.0,801.64
T01429,2024-01-17,Store_C,Home,3,284.48,112.71,28,4939.11,0,0.09,1,Cash,Supplier_Y,776.6304000000001,338.13,0.0,112.71,325.79040000000015
T01430,2024-11-25,Store_A,Clothing,4,85.37,80.35,26,983.88,0,0.06,0,Cash,Supplier_Z,320.9912,321.4,0.0,0.0,-0.4087999999999852
T01431,2024-02-26,Store_B,Beauty,4,398.78,353.78,36,3935.67,1,0.2,0,Cash,Supplier_Y,1276.096,1415.12,398.78,0.0,-537.8039999999999
T01432,2024-11-06,Store_C,Beauty,4,458.32,284.66,48,1035.21,0,0.04,0,Card,Supplier_X,1759.9488,1138.64,0.0,0.0,621.3087999999998
T01433,2024-10-29,Store_C,Home,3,93.09,348.04,33,1988.43,1,0.09,0,Card,Supplier_W,254.13569999999999,1044.1200000000001,93.09,0.0,-883.0743
T01434,2024-01-12,Store_B,Clothing,3,410.53,156.47,17,171.03,1,0.1,0,Mobile,Supplier_W,1108.431,469.40999999999997,410.53,0.0,228.4910000000001
T01435,2024-11-13,Store_A,Electronics,2,467.28,128.8,41,1895.0,0,0.0,0,Mobile,Supplier_Z,934.56,257.6,0.0,0.0,676.9599999999999
T01436,2024-03-20,Store_A,Sports,1,469.8,155.33,9,3371.43,2,0.01,1,Cash,Supplier_Y,465.10200000000003,155.33,939.6,155.33,-785.1579999999999
T01437,2024-08-03,Store_C,Sports,5,457.94,12.33,37,5428.36,0,0.09,0,Mobile,Supplier_X,2083.627,61.65,0.0,0.0,2021.9769999999999
T01438,2024-12-04,Store_B,Home,5,277.75,291.26,43,9200.84,2,0.07,0,Mobile,Supplier_Y,1291.5375,1456.3,555.5,0.0,-720.2625
T01439,2024-09-20,Store_C,Clothing,1,184.54,143.16,16,5449.24,0,0.04,0,Mobile,Supplier_Z,177.15839999999997,143.16,0.0,0.0,33.998399999999975
T01440,2024-05-28,Store_B,Clothing,2,13.56,128.76,12,7085.48,0,0.05,0,Cash,Supplier_Y,25.764,257.52,0.0,0.0,-231.75599999999997
T01441,2024-03-21,Store_A,Beauty,1,39.85,241.27,47,3641.0,1,0.25,0,Mobile,Supplier_X,29.887500000000003,241.27,39.85,0.0,-251.23250000000002
T01442,2024-08-02,Store_B,Electronics,1,220.13,177.32,41,7541.14,1,0.2,1,Card,Supplier_Z,176.104,177.32,220.13,177.32,-398.66599999999994
T01443,2024-07-16,Store_A,Clothing,5,205.67,392.43,26,6242.64,1,0.15,1,Cash,Supplier_X,874.0974999999999,1962.15,205.67,392.43,-1686.1525000000001
T01444,2024-07-18,Store_B,Sports,2,100.51,145.72,1,4651.96,1,0.27,0,Card,Supplier_Z,146.7446,291.44,100.51,0.0,-245.2054
T01445,2024-01-25,Store_C,Electronics,3,203.79,247.49,33,2018.31,1,0.01,0,Cash,Supplier_W,605.2563,742.47,203.79,0.0,-341.0037
T01446,2024-03-29,Store_A,Electronics,5,95.58,128.1,30,3105.05,1,0.1,0,Card,Supplier_Y,430.11,640.5,95.58,0.0,-305.97
T01447,2024-09-24,Store_C,Home,3,425.91,396.29,22,6247.37,1,0.25,1,Mobile,Supplier_X,958.2975,1188.8700000000001,425.91,396.29,-1052.7725
T01448,2024-05-22,Store_C,Clothing,2,156.12,180.82,6,4317.96,2,0.19,1,Cash,Supplier_X,252.91440000000003,361.64,312.24,180.82,-601.7856
T01449,2024-02-28,Store_A,Home,1,303.3,255.48,37,8904.93,2,0.29,0,Card,Supplier_Y,215.343,255.48,606.6,0.0,-646.7370000000001
T01450,2024-12-30,Store_A,Clothing,4,256.39,55.06,32,2424.92,1,0.28,1,Cash,Supplier_X,738.4032,220.24,256.39,55.06,206.71319999999992
T01451,2024-01-26,Store_C,Beauty,4,35.42,294.54,11,823.42,2,0.05,0,Card,Supplier_X,134.596,1178.16,70.84,0.0,-1114.404
T01452,2024-02-16,Store_C,Home,2,471.69,111.34,44,5934.55,0,0.29,0,Mobile,Supplier_X,669.7998,222.68,0.0,0.0,447.1198
T01453,2024-10-14,Store_C,Home,4,268.34,182.2,11,8871.9,2,0.28,1,Cash,Supplier_W,772.8191999999999,728.8,536.68,182.2,-674.8608000000002
T01454,2024-09-22,Store_C,Sports,3,169.28,353.84,18,3710.92,1,0.11,1,Cash,Supplier_X,451.97760000000005,1061.52,169.28,353.84,-1132.6623999999997
T01455,2024-01-16,Store_A,Home,4,87.48,388.37,8,6512.34,2,0.29,1,Card,Supplier_W,248.4432,1553.48,174.96,388.37,-1868.3668
T01456,2024-07-17,Store_A,Clothing,2,175.88,172.71,9,2390.98,0,0.01,1,Card,Supplier_Y,348.2424,345.42,0.0,172.71,-169.88760000000002
T01457,2024-10-08,Store_C,Sports,2,20.05,334.75,16,5628.87,2,0.2,1,Mobile,Supplier_W,32.080000000000005,669.5,40.1,334.75,-1012.2699999999999
T01458,2024-03-26,Store_B,Home,3,188.14,26.07,49,7889.24,1,0.08,0,Card,Supplier_X,519.2664,78.21000000000001,188.14,0.0,252.91639999999995
T01459,2024-09-06,Store_B,Home,4,270.43,339.79,39,8683.61,0,0.04,1,Card,Supplier_X,1038.4512,1359.16,0.0,339.79,-660.4988000000001
T01460,2024-09-26,Store_A,Beauty,4,437.21,253.66,38,1140.68,0,0.17,0,Card,Supplier_X,1451.5371999999998,1014.64,0.0,0.0,436.89719999999977
T01461,2024-11-30,Store_C,Home,1,346.81,198.04,40,3628.11,2,0.09,1,Mobile,Supplier_W,315.5971,198.04,693.62,198.04,-774.1029000000001
T01462,2024-04-26,Store_C,Electronics,5,64.68,356.54,9,6432.48,0,0.2,0,Mobile,Supplier_Z,258.72,1782.7,0.0,0.0,-1523.98
T01463,2024-01-07,Store_A,Sports,2,82.4,338.91,11,443.76,0,0.16,1,Cash,Supplier_Z,138.43200000000002,677.82,0.0,338.91,-878.298
T01464,2024-05-16,Store_B,Electronics,1,219.78,122.29,14,6937.09,0,0.12,1,Mobile,Supplier_Y,193.4064,122.29,0.0,122.29,-51.17360000000002
T01465,2024-06-24,Store_B,Sports,2,105.9,317.64,30,5327.54,1,0.05,0,Card,Supplier_Y,201.21,635.28,105.9,0.0,-539.9699999999999
T01466,2024-11-23,Store_B,Beauty,1,23.65,44.3,14,2956.81,0,0.18,1,Cash,Supplier_Y,19.393,44.3,0.0,44.3,-69.207
T01467,2024-11-10,Store_A,Home,5,404.46,329.99,27,8165.08,2,0.25,0,Mobile,Supplier_X,1516.725,1649.95,808.92,0.0,-942.145
T01468,2024-08-02,Store_B,Home,1,19.57,271.8,3,2971.5,2,0.18,1,Mobile,Supplier_Z,16.047400000000003,271.8,39.14,271.8,-566.6926
T01469,2024-03-22,Store_A,Home,2,417.04,39.71,35,9915.01,0,0.18,0,Card,Supplier_Z,683.9456000000001,79.42,0.0,0.0,604.5256000000002
T01470,2024-08-10,Store_A,Sports,4,80.61,274.82,0,8182.06,2,0.15,0,Card,Supplier_Y,274.074,1099.28,161.22,0.0,-986.4259999999999
T01471,2024-04-12,Store_C,Home,2,487.59,234.31,43,7109.01,0,0.12,1,Mobile,Supplier_Z,858.1583999999999,468.62,0.0,234.31,155.22839999999985
T01472,2024-09-29,Store_B,Electronics,3,305.9,239.85,33,707.34,2,0.14,1,Cash,Supplier_Y,789.222,719.55,611.8,239.85,-781.9779999999998
T01473,2024-01-14,Store_A,Home,3,370.14,119.89,46,9052.67,0,0.3,1,Card,Supplier_X,777.294,359.67,0.0,119.89,297.734
T01474,2024-06-07,Store_B,Beauty,3,64.14,110.27,16,7921.55,0,0.22,1,Mobile,Supplier_Z,150.0876,330.81,0.0,110.27,-290.9924
T01475,2024-05-31,Store_B,Electronics,3,432.43,306.2,38,2367.35,0,0.13,1,Mobile,Supplier_X,1128.6423,918.5999999999999,0.0,306.2,-96.15769999999998
T01476,2024-04-17,Store_C,Home,5,421.2,106.44,37,3983.26,1,0.14,0,Card,Supplier_X,1811.16,532.2,421.2,0.0,857.76
T01477,2024-07-06,Store_B,Home,4,329.97,181.27,43,2759.45,2,0.15,1,Cash,Supplier_Z,1121.8980000000001,725.08,659.94,181.27,-444.3919999999998
T01478,2024-10-27,Store_C,Clothing,4,256.11,279.44,32,9845.72,0,0.2,1,Cash,Supplier_W,819.5520000000001,1117.76,0.0,279.44,-577.6479999999999
T01479,2024-04-07,Store_A,Sports,2,363.53,36.45,20,8556.54,1,0.14,0,Cash,Supplier_Y,625.2715999999999,72.9,363.53,0.0,188.84159999999997
T01480,2024-05-10,Store_B,Electronics,1,12.9,239.85,25,9309.23,1,0.21,0,Card,Supplier_Z,10.191,239.85,12.9,0.0,-242.559
T01481,2024-10-19,Store_A,Clothing,2,300.3,237.8,45,7908.86,0,0.1,1,Card,Supplier_X,540.5400000000001,475.6,0.0,237.8,-172.86
T01482,2024-06-19,Store_B,Beauty,2,425.23,275.27,35,4617.85,0,0.12,0,Card,Supplier_Y,748.4048,550.54,0.0,0.0,197.86480000000006
T01483,2024-07-01,Store_A,Sports,2,184.88,151.12,4,2133.8,0,0.26,1,Cash,Supplier_X,273.62239999999997,302.24,0.0,151.12,-179.73760000000004
T01484,2024-12-29,Store_B,Electronics,2,63.06,182.35,32,2159.99,0,0.1,0,Cash,Supplier_Y,113.50800000000001,364.7,0.0,0.0,-251.19199999999998
T01485,2024-02-08,Store_B,Home,4,216.23,135.34,0,1601.66,0,0.29,0,Card,Supplier_Z,614.0931999999999,541.36,0.0,0.0,72.7331999999999
T01486,2024-01-15,Store_B,Electronics,1,366.28,324.23,5,5511.83,2,0.05,0,Card,Supplier_X,347.96599999999995,324.23,732.56,0.0,-708.8240000000001
T01487,2024-01-04,Store_B,Home,2,62.58,56.59,36,9207.67,0,0.07,1,Card,Supplier_Y,116.3988,113.18,0.0,56.59,-53.371200000000016
T01488,2024-12-14,Store_B,Sports,4,110.96,385.37,1,9918.8,0,0.14,0,Cash,Supplier_Y,381.70239999999995,1541.48,0.0,0.0,-1159.7776000000001
T01489,2024-07-28,Store_B,Home,2,82.3,255.76,4,2944.27,2,0.24,1,Mobile,Supplier_Z,125.096,511.52,164.6,255.76,-806.784
